asset_id,id1,latitude,longitude
SF48631,46136,-37.8615,144.66187
SF48632,46137,-37.8614,144.66186
SF48633,46138,-37.86134,144.6618
SF48634,46139,-37.86132,144.66192
SF48635,46140,-37.86135,144.66195
SF48636,46141,-37.86132,144.66199
SF48637,46142,-37.86134,144.66207
SF48638,46143,-37.86134,144.66213
SF48639,46144,-37.86135,144.6622
SF48640,46145,-37.86136,144.66226
SF48641,46146,-37.86136,144.66232
SF48642,46147,-37.86137,144.66239
SF48643,46148,-37.86138,144.66245
SF48644,46149,-37.86138,144.66251
SF48645,46150,-37.86141,144.6624
SF48646,46151,-37.86142,144.66247
SF48647,46152,-37.86146,144.66243
SF48648,46153,-37.88222,144.6252
SF48649,46154,-37.8822,144.62516
SF48650,46155,-37.8822,144.62524
SF48651,46156,-37.88218,144.62521
SF48652,46157,-37.88217,144.62515
SF48653,46158,-37.88213,144.62512
SF48654,46159,-37.88215,144.6253
SF48655,46160,-37.88214,144.62521
SF48656,46161,-37.88212,144.62516
SF48657,46162,-37.88212,144.62525
SF48658,46163,-37.88211,144.6253
SF48659,46164,-37.88208,144.62533
SF48147,46165,-37.84528,144.72545
SF48148,46166,-37.8453,144.72563
SF48149,46167,-37.84531,144.72579
SF48150,46168,-37.84522,144.72585
SF48151,46169,-37.84523,144.72602
SF48152,46170,-37.84533,144.726
SF48153,46171,-37.84524,144.72618
SF48154,46172,-37.84535,144.72618
SF48155,46173,-37.84526,144.72634
SF48156,46174,-37.84506,144.72563
SF48157,46175,-37.84507,144.72574
SF48158,46176,-37.84496,144.72564
SF48159,46177,-37.84498,144.72575
SF48160,46178,-37.84486,144.72566
SF48160,46179,-37.84487,144.72577
SF48161,46180,-37.84469,144.72568
SF48162,46181,-37.8447,144.72579
SF48163,46182,-37.84454,144.7257
SF48164,46183,-37.84456,144.72582
SF48165,46184,-37.8444,144.72572
SF48166,46185,-37.84441,144.72584
SF48167,46186,-37.84424,144.72574
SF48168,46187,-37.84425,144.72585
SF48169,46188,-37.84423,144.72604
SF48170,46189,-37.84419,144.72617
SF48171,46190,-37.84431,144.72622
SF48172,46191,-37.84426,144.72633
SF48173,46192,-37.84434,144.72648
SF48174,46193,-37.84441,144.72643
SF48175,46194,-37.84446,144.72655
SF48176,46195,-37.84464,144.72679
SF48177,46196,-37.84451,144.72665
SF48178,46197,-37.84444,144.72672
SF48180,46198,-37.84473,144.72678
SF48181,46199,-37.84474,144.7269
SF48182,46200,-37.84489,144.72675
SF48183,46201,-37.84489,144.72688
SF48184,46202,-37.84501,144.72674
SF48185,46203,-37.84501,144.72686
SF48186,46204,-37.84512,144.72672
SF48187,46205,-37.84513,144.72685
SF48188,46206,-37.84527,144.72659
SF48189,46207,-37.84537,144.72657
SF48190,46208,-37.84532,144.72709
SF48191,46209,-37.84543,144.72716
SF48192,46210,-37.84534,144.72723
SF48193,46211,-37.84544,144.72736
SF48194,46212,-37.84536,144.72748
SF48195,46213,-37.84546,144.72752
SF48196,46214,-37.84559,144.72772
SF48197,46215,-37.84568,144.7277
SF48198,46216,-37.84585,144.72768
SF48199,46217,-37.84605,144.72765
SF48200,46218,-37.84635,144.72755
SF48201,46219,-37.84651,144.72759
SF48202,46220,-37.84663,144.72757
SF48203,46221,-37.84681,144.72754
SF48204,46222,-37.84697,144.72752
SF48205,46223,-37.84711,144.7275
SF48206,46224,-37.84727,144.72748
SF48207,46225,-37.84742,144.72746
SF48208,46226,-37.84757,144.72744
SF48209,46227,-37.84772,144.72743
SF48210,46228,-37.84787,144.7274
SF48211,46229,-37.84812,144.72738
SF48212,46230,-37.84821,144.72714
SF48213,46231,-37.84819,144.72694
SF48214,46232,-37.84841,144.72734
SF48215,46233,-37.84829,144.7269
SF48216,46234,-37.84818,144.7268
SF48217,46235,-37.84828,144.72678
SF48218,46236,-37.84817,144.72667
SF48219,46237,-37.84827,144.72668
SF48220,46238,-37.84826,144.72655
SF48221,46239,-37.84816,144.72652
SF48222,46240,-37.84814,144.72639
SF48223,46241,-37.84812,144.7261
SF48224,46242,-37.84811,144.726
SF48225,46243,-37.84818,144.72578
SF48226,46244,-37.84814,144.72573
SF48227,46245,-37.84809,144.72571
SF48228,46246,-37.84803,144.72571
SF48229,46247,-37.84788,144.72573
SF48230,46248,-37.84782,144.72573
SF48231,46249,-37.84782,144.72589
SF48232,46250,-37.84778,144.72574
SF48233,46251,-37.84773,144.72576
SF48234,46252,-37.84771,144.72589
SF48235,46253,-37.84767,144.72576
SF48236,46254,-37.84762,144.72577
SF48237,46255,-37.84762,144.72592
SF48238,46256,-37.84817,144.72553
SF48239,46257,-37.84817,144.72545
SF48240,46258,-37.84816,144.72537
SF48241,46259,-37.8481,144.72537
SF48242,46260,-37.84813,144.72561
SF48243,46261,-37.84806,144.72563
SF48244,46262,-37.84805,144.72555
SF48245,46263,-37.84805,144.72546
SF48246,46264,-37.848,144.72563
SF48247,46265,-37.84799,144.72555
SF48248,46266,-37.84799,144.72547
SF48249,46267,-37.84794,144.72564
SF48250,46268,-37.84793,144.72555
SF48251,46269,-37.84792,144.72548
SF48252,46270,-37.84788,144.72565
SF48253,46271,-37.84787,144.72557
SF48254,46272,-37.84786,144.72549
SF48255,46273,-37.84781,144.72566
SF48256,46274,-37.84781,144.72558
SF48257,46275,-37.8478,144.72549
SF48258,46276,-37.84775,144.72567
SF48259,46277,-37.84774,144.72558
SF48260,46278,-37.84774,144.72551
SF48261,46279,-37.84773,144.72542
SF48262,46280,-37.84768,144.72568
SF48263,46281,-37.84768,144.72559
SF48264,46282,-37.84767,144.72551
SF48265,46283,-37.84762,144.72568
SF48266,46284,-37.84814,144.72515
SF48267,46285,-37.84813,144.72502
SF48268,46286,-37.84813,144.72507
SF48269,46287,-37.84812,144.72495
SF48270,46288,-37.84812,144.72487
SF48271,46289,-37.84807,144.72484
SF48272,46290,-37.84806,144.72504
SF48273,46291,-37.84806,144.72509
SF48274,46292,-37.84806,144.72512
SF48275,46293,-37.84805,144.72517
SF48276,46294,-37.84803,144.72522
SF48277,46295,-37.84802,144.72526
SF48278,46296,-37.84799,144.72533
SF48279,46297,-37.84796,144.72536
SF48280,46298,-37.84794,144.72539
SF48281,46299,-37.8479,144.72542
SF48282,46300,-37.84787,144.72543
SF48283,46301,-37.84781,144.72543
SF48284,46302,-37.84778,144.72541
SF48285,46303,-37.84776,144.72538
SF48286,46304,-37.84772,144.72535
SF48287,46305,-37.84757,144.72491
SF48288,46306,-37.84757,144.72495
SF48289,46307,-37.84758,144.72498
SF48290,46308,-37.84759,144.72503
SF48291,46309,-37.8476,144.72507
SF48292,46310,-37.84761,144.72511
SF48293,46311,-37.84762,144.72515
SF48294,46312,-37.84763,144.72518
SF48295,46313,-37.84765,144.72523
SF48296,46314,-37.84767,144.72526
SF48297,46315,-37.84769,144.72531
SF48298,46316,-37.84766,144.72535
SF48299,46317,-37.84758,144.7252
SF48300,46318,-37.84759,144.72528
SF48301,46319,-37.8476,144.72536
SF48302,46320,-37.8476,144.72544
SF48303,46321,-37.84761,144.72552
SF48304,46322,-37.8475,144.7249
SF48305,46323,-37.84743,144.72493
SF48306,46324,-37.8475,144.72498
SF48307,46325,-37.84744,144.72501
SF48308,46326,-37.84751,144.72505
SF48309,46327,-37.84751,144.72513
SF48310,46328,-37.84752,144.72521
SF48311,46329,-37.84753,144.72529
SF48312,46330,-37.84754,144.72537
SF48313,46331,-37.84754,144.72545
SF48314,46332,-37.84755,144.72553
SF48315,46333,-37.8475,144.72571
SF48316,46334,-37.84756,144.72569
SF48317,46335,-37.84756,144.72561
SF48318,46336,-37.84732,144.72495
SF48319,46337,-37.84733,144.7251
SF48320,46338,-37.84735,144.7254
SF48321,46339,-37.84736,144.72553
SF48322,46340,-37.84735,144.72653
SF48323,46341,-37.84727,144.72666
SF48324,46342,-37.84723,144.72654
SF48325,46343,-37.84713,144.72667
SF48326,46344,-37.8471,144.72656
SF48327,46345,-37.84697,144.72658
SF48328,46346,-37.84682,144.72672
SF48329,46347,-37.84663,144.7254
SF48330,46348,-37.84657,144.72551
SF48331,46349,-37.84646,144.72543
SF48332,46350,-37.84646,144.72553
SF48333,46351,-37.84631,144.72544
SF48334,46352,-37.84607,144.7257
SF48335,46353,-37.846,144.72584
SF48336,46354,-37.84608,144.72584
SF48337,46355,-37.84617,144.72557
SF48338,46356,-37.84602,144.72605
SF48339,46357,-37.8461,144.72604
SF48340,46358,-37.84603,144.7262
SF48341,46359,-37.84611,144.72616
SF48342,46360,-37.84624,144.72667
SF48343,46361,-37.84642,144.72665
SF48344,46362,-37.84643,144.72676
SF48345,46363,-37.84657,144.72663
SF48346,46364,-37.84668,144.72661
SF48347,46365,-37.84669,144.72674
SF48348,46366,-37.85336,144.73334
SF48349,46367,-37.85335,144.73346
SF48350,46368,-37.85346,144.73332
SF48351,46369,-37.8535,144.73344
SF48352,46370,-37.85355,144.73331
SF48353,46371,-37.85363,144.73342
SF48354,46372,-37.85364,144.7333
SF48355,46373,-37.85373,144.73329
SF48356,46374,-37.8538,144.73328
SF48357,46375,-37.85381,144.73342
SF48358,46376,-37.85388,144.73331
SF48359,46377,-37.85389,144.73347
SF48360,46378,-37.85395,144.73337
SF48361,46379,-37.85395,144.73354
SF48362,46380,-37.85401,144.73343
SF48991,46381,-37.88586,144.61433
SF48992,46382,-37.88585,144.61449
SF48993,46383,-37.88572,144.61439
SF48994,46384,-37.88569,144.61453
SF48995,46385,-37.88555,144.61454
SF48996,46386,-37.88547,144.6144
SF48997,46387,-37.88541,144.61453
SF48998,46388,-37.88538,144.61438
SF48999,46389,-37.88527,144.61447
SF49000,46390,-37.88519,144.61426
SF49001,46391,-37.88515,144.61438
SF49002,46392,-37.88504,144.61428
SF49003,46393,-37.88495,144.61388
SF49004,46394,-37.88483,144.61386
SF49005,46395,-37.88501,144.61372
SF49006,46396,-37.88508,144.61369
SF49007,46397,-37.88513,144.61366
SF49008,46398,-37.88547,144.61362
SF49009,46399,-37.88544,144.61339
SF49010,46400,-37.88541,144.61337
SF49011,46401,-37.88529,144.61345
SF49012,46402,-37.88519,144.61353
SF49013,46403,-37.88509,144.61358
SF49014,46404,-37.88498,144.61362
SF49015,46405,-37.88475,144.61363
SF49016,46406,-37.88471,144.61351
SF49017,46407,-37.88477,144.61337
SF49018,46408,-37.88467,144.61339
SF49019,46409,-37.88473,144.61327
SF49020,46410,-37.88461,144.61322
SF49021,46411,-37.88466,144.61305
SF49022,46412,-37.88456,144.61308
SF49023,46413,-37.88451,144.61293
SF49024,46414,-37.88446,144.61279
SF49025,46415,-37.88441,144.61264
SF49026,46416,-37.88454,144.6127
SF49027,46417,-37.88471,144.61272
SF49028,46418,-37.88476,144.61284
SF49029,46419,-37.88483,144.61265
SF49030,46420,-37.88488,144.61276
SF49031,46421,-37.885,144.61258
SF49032,46422,-37.88505,144.61269
SF49033,46423,-37.88514,144.61254
SF49034,46424,-37.88518,144.61265
SF49035,46425,-37.88529,144.6125
SF49036,46426,-37.88529,144.61263
SF49037,46427,-37.88544,144.61246
SF49038,46428,-37.88556,144.61243
SF49039,46429,-37.88567,144.6124
SF49040,46430,-37.88605,144.61403
SF49041,46431,-37.88604,144.61392
SF49042,46432,-37.88612,144.61381
SF49043,46433,-37.8861,144.61365
SF49044,46434,-37.88603,144.61328
SF49045,46435,-37.88601,144.61316
SF49046,46436,-37.88587,144.61289
SF49047,46437,-37.88597,144.61293
SF49048,46438,-37.88596,144.61285
SF49049,46439,-37.88593,144.61197
SF49050,46440,-37.88604,144.61194
SF49051,46441,-37.88603,144.61181
SF49052,46442,-37.88611,144.61179
SF49053,46443,-37.88615,144.6119
SF49054,46444,-37.88628,144.61187
SF49055,46445,-37.88636,144.61185
SF49056,46446,-37.88651,144.61212
SF49057,46447,-37.8866,144.61203
SF49058,46448,-37.88661,144.61212
SF49059,46449,-37.8866,144.61266
SF49060,46450,-37.88662,144.61276
SF49061,46451,-37.88744,144.61297
SF49062,46452,-37.8874,144.61273
SF49063,46453,-37.88736,144.61249
SF49064,46454,-37.88735,144.61241
SF49065,46455,-37.88731,144.61218
SF49066,46456,-37.88727,144.61193
SF49067,46457,-37.88726,144.61188
SF49068,46458,-37.88722,144.61165
SF49069,46459,-37.88753,144.61102
SF49070,46460,-37.88756,144.61119
SF49071,46461,-37.88761,144.61151
SF49072,46462,-37.8877,144.612
SF49073,46463,-37.88774,144.61228
SF49074,46464,-37.88787,144.61255
SF49075,46465,-37.88782,144.61276
SF49076,46466,-37.88788,144.6131
SF49077,46467,-37.8881,144.61396
SF49078,46468,-37.88806,144.6142
SF49079,46469,-37.88807,144.61429
SF49080,46470,-37.88267,144.72924
SF49081,46471,-37.88258,144.72929
SF49082,46472,-37.88226,144.72941
SF49083,46473,-37.88211,144.72943
SF49084,46474,-37.88204,144.72945
SF49085,46475,-37.88154,144.72954
SF49086,46476,-37.88146,144.72956
SF49087,46477,-37.88162,144.72953
SF49088,46478,-37.88214,144.72837
SF49089,46479,-37.88222,144.72841
SF49090,46480,-37.8823,144.72845
SF49091,46481,-37.88236,144.72854
SF49092,46482,-37.88241,144.72865
SF49093,46483,-37.88235,144.72882
SF49094,46484,-37.88227,144.72881
SF49095,46485,-37.88218,144.72882
SF49096,46486,-37.8821,144.72882
SF49097,46487,-37.88202,144.72885
SF49098,46488,-37.8824,144.72894
SF48660,46489,-37.88208,144.62526
SF48661,46490,-37.8821,144.62521
SF48662,46491,-37.88208,144.62515
SF48663,46492,-37.88208,144.62509
SF48664,46493,-37.88205,144.62535
SF48665,46494,-37.88206,144.6253
SF48666,46495,-37.88206,144.62523
SF48667,46496,-37.88206,144.62518
SF48668,46497,-37.88205,144.62511
SF48669,46498,-37.88203,144.62507
SF48670,46499,-37.88201,144.62517
SF48671,46500,-37.88203,144.62527
SF48672,46501,-37.88201,144.62537
SF48673,46502,-37.88201,144.62532
SF48674,46503,-37.882,144.62528
SF48675,46504,-37.88197,144.62535
SF48676,46505,-37.88196,144.6254
SF48677,46506,-37.88222,144.62504
SF48378,46507,-37.8822,144.62501
SF48679,46508,-37.88218,144.62506
SF48680,46509,-37.88213,144.62504
SF48681,46510,-37.88215,144.62498
SF48682,46511,-37.88218,144.62495
SF48683,46512,-37.88213,144.62492
SF48684,46513,-37.88209,144.62502
SF48685,46514,-37.88206,144.62497
SF48686,46515,-37.88191,144.6254
SF48687,46516,-37.88208,144.62494
SF48688,46517,-37.88212,144.62487
SF48689,46518,-37.88208,144.62484
SF48690,46519,-37.88206,144.62489
SF48691,46520,-37.88203,144.62491
SF48692,46521,-37.88206,144.6248
SF48693,46522,-37.88201,144.62487
SF48694,46523,-37.88202,144.62482
SF48695,46524,-37.88203,144.62476
SF48696,46525,-37.88199,144.62482
SF48697,46526,-37.88199,144.62476
SF48698,46527,-37.88199,144.62472
SF488699,46528,-37.88196,144.62475
SF48700,46529,-37.88196,144.62469
SF48701,46530,-37.88197,144.62501
SF48702,46531,-37.88194,144.62504
SF48703,46532,-37.8819,144.62503
SF48704,46533,-37.88194,144.62499
SF48705,46534,-37.88196,144.62495
SF48706,46535,-37.8819,144.62499
SF48707,46536,-37.88193,144.62496
SF48708,46537,-37.88194,144.6249
SF48709,46538,-37.88186,144.62501
SF48710,46539,-37.88189,144.62494
SF48711,46540,-37.88191,144.62491
SF48712,46541,-37.88193,144.62486
SF48713,46542,-37.8819,144.62488
SF48714,46543,-37.88184,144.62498
SF48715,46544,-37.88184,144.62493
SF48716,46545,-37.88186,144.6249
SF48717,46546,-37.8819,144.62484
SF48718,46547,-37.88186,144.62485
SF48719,46548,-37.8818,144.62497
SF48720,46549,-37.88179,144.62492
SF48721,46550,-37.88182,144.62486
SF48722,46551,-37.88186,144.6248
SF48723,46552,-37.88183,144.62481
SF48724,46553,-37.88179,144.62482
SF48725,46554,-37.88178,144.62488
SF48726,46555,-37.88176,144.62494
SF48727,46556,-37.88174,144.6249
SF48628,46557,-37.88175,144.62485
SF48729,46558,-37.8817,144.62488
SF48730,46559,-37.88171,144.62493
SF48731,46560,-37.88179,144.62473
SF48732,46561,-37.88175,144.62474
SF48733,46562,-37.88171,144.62479
SF48734,46563,-37.88167,144.62478
SF48735,46564,-37.88163,144.62483
SF48736,46565,-37.88159,144.6248
SF48737,46566,-37.88155,144.62485
SF48738,46567,-37.88151,144.62482
SF48739,46568,-37.88148,144.62487
SF48740,46569,-37.88144,144.62488
SF48741,46570,-37.88136,144.62485
SF48742,46571,-37.88131,144.62488
SF48743,46572,-37.88126,144.62486
SF48744,46573,-37.88121,144.62488
SF48745,46574,-37.88112,144.62487
SF48746,46575,-37.88174,144.62511
SF48747,46576,-37.88169,144.62504
SF48748,46577,-37.88163,144.62498
SF48749,46578,-37.88156,144.62495
SF48750,46579,-37.88148,144.62494
SF48751,46580,-37.88141,144.62496
SF48752,46581,-37.88134,144.625
SF48753,46582,-37.88127,144.62504
SF48754,46583,-37.88125,144.62498
SF48755,46584,-37.88122,144.6251
SF48756,46585,-37.88121,144.62503
SF48757,46586,-37.88119,144.62497
SF48758,46587,-37.88118,144.62518
SF48759,46588,-37.88118,144.62507
SF48760,46589,-37.88113,144.62526
SF48761,46590,-37.88113,144.62516
SF48762,46591,-37.88114,144.6251
SF48763,46592,-37.88114,144.62503
SF48764,46593,-37.88114,144.62497
SF48765,46594,-37.88112,144.62535
Sf48766,46595,-37.8811,144.6252
SF48767,46596,-37.8811,144.62512
SF48768,46597,-37.88107,144.62524
SF48769,46598,-37.88108,144.62515
SF48770,46599,-37.8811,144.62506
SF48771,46600,-37.88106,144.625
SF48772,46601,-37.88107,144.62509
SF48773,46602,-37.88103,144.62504
SF48774,46603,-37.88101,144.62509
SF48775,46604,-37.88104,144.62518
SF48776,46605,-37.881,144.62516
SF48777,46606,-37.881,144.6252
SF48778,46607,-37.881,144.62525
SF48779,46608,-37.88101,144.62531
SF48780,46609,-37.88105,144.62531
SF48781,46610,-37.88104,144.62535
SF48782,46611,-37.88101,144.62494
SF48783,46612,-37.88098,144.62497
SF48784,46613,-37.88099,144.6249
SF48785,46614,-37.88095,144.62492
SF48786,46615,-37.88093,144.62495
SF48787,46616,-37.88095,144.62504
SF48788,46617,-37.88092,144.62506
SF48789,46618,-37.88094,144.62513
SF48790,46619,-37.88096,144.62535
SF48791,46620,-37.88097,144.62542
SF48792,46621,-37.88097,144.62551
SF48793,46622,-37.881,144.62557
SF48794,46623,-37.88098,144.62561
SF48795,46624,-37.88101,144.62568
SF48796,46625,-37.88107,144.6255
SF48797,46626,-37.88106,144.62555
SF48798,46627,-37.88106,144.6256
SF48799,46628,-37.88107,144.62565
SF48800,46629,-37.88108,144.62569
SF48801,46630,-37.88115,144.62542
SF48802,46631,-37.88109,144.62556
SF48803,46632,-37.88109,144.62562
SF48804,46633,-37.88112,144.62566
SF48805,46634,-37.88115,144.62568
SF48806,46635,-37.88113,144.62562
SF48807,46636,-37.88114,144.62554
SF48808,46637,-37.88117,144.62564
SF48809,46638,-37.88117,144.62558
SF48810,46639,-37.88121,144.62566
SF48811,46640,-37.8812,144.62548
SF48812,46641,-37.88119,144.62556
SF48813,46642,-37.88121,144.62561
SF48814,46643,-37.88123,144.62564
SF48815,46644,-37.88124,144.62558
SF48816,46645,-37.88127,144.62564
SF48817,46646,-37.8813,144.6256
SF48818,46647,-37.88126,144.62553
SF48819,46648,-37.88132,144.62557
SF48820,46649,-37.8814,144.62559
SF48821,46650,-37.88147,144.62559
SF48822,46651,-37.88153,144.62558
SF48823,46652,-37.8816,144.62553
SF48824,46653,-37.88167,144.62549
SF48825,46654,-37.88173,144.62544
SF48826,46655,-37.88177,144.62537
SF48827,46656,-37.88179,144.62529
SF48828,46657,-37.88177,144.62519
SF48829,46658,-37.89114,144.61413
SF48830,46659,-37.89111,144.61427
SF48831,46660,-37.89103,144.61415
SF48832,46661,-37.89102,144.61428
SF48833,46662,-37.89089,144.61419
SF48834,46663,-37.89089,144.6143
SF48835,46664,-37.89077,144.6142
SF48836,46665,-37.89078,144.61433
SF48837,46666,-37.8907,144.61434
SF48838,46667,-37.89062,144.61398
SF48839,46668,-37.8906,144.61381
SF48840,46669,-37.89057,144.61359
SF48841,46670,-37.89052,144.61339
SF48842,46671,-37.89048,144.61317
SF48843,46672,-37.89039,144.61291
SF48844,46673,-37.8905,144.61438
SF48845,46674,-37.89047,144.6146
SF48846,46675,-37.89036,144.61451
SF48847,46676,-37.89029,144.61428
sf48848,46677,-37.89037,144.61462
SF49099,46678,-37.8824,144.72905
SF49100,46679,-37.88235,144.72914
SF49101,46680,-37.88238,144.72926
SF49102,46681,-37.88228,144.72927
SF49103,46682,-37.88228,144.72922
SF49104,46683,-37.88219,144.72926
SF49105,46684,-37.88209,144.7292
SF49106,46685,-37.88203,144.72934
SF49107,46686,-37.88199,144.72927
SF49108,46687,-37.88196,144.72915
SF49109,46688,-37.88195,144.72934
SF49110,46689,-37.88205,144.72837
SF49111,46690,-37.88196,144.72839
SF49112,46691,-37.88187,144.72842
SF49113,46692,-37.88179,144.72848
SF49114,46693,-37.88172,144.72855
SF49115,46694,-37.88164,144.72863
SF49116,46695,-37.88158,144.72874
SF49117,46696,-37.88153,144.72886
SF49118,46697,-37.88176,144.72899
SF49119,46698,-37.8817,144.72904
SF49120,46699,-37.88163,144.7291
SF49121,46700,-37.88156,144.72917
SF49122,46701,-37.88179,144.72913
SF49123,46702,-37.88182,144.72921
SF49124,46703,-37.88174,144.72927
SF49125,46704,-37.88169,144.72917
SF49126,46705,-37.88161,144.72932
SF49127,46706,-37.8815,144.72923
SF49128,46707,-37.88149,144.72899
SF49129,46708,-37.88146,144.72909
SF49130,46709,-37.88145,144.72922
SF49131,46710,-37.88184,144.72936
SF49132,46711,-37.88173,144.72938
SF49133,46712,-37.88165,144.72939
SF49134,46713,-37.88157,144.72941
SF49135,46714,-37.88148,144.72943
SF49136,46715,-37.87867,144.73221
SF49137,46716,-37.87851,144.73214
SF49138,46717,-37.87836,144.73208
SF49139,46718,-37.87824,144.73203
SF49140,46719,-37.87813,144.73198
SF49141,46720,-37.878,144.73193
SF49142,46721,-37.87787,144.73188
SF49143,46722,-37.87762,144.73178
SF49144,46723,-37.87775,144.73095
SF49145,46724,-37.87791,144.73096
SF49146,46725,-37.8783,144.73104
SF49147,46726,-37.87887,144.73127
SF49148,46727,-37.87877,144.73123
SF49149,46728,-37.87868,144.7312
SF49150,46729,-37.87859,144.731
SF49151,46730,-37.87851,144.73093
SF49152,46731,-37.87863,144.73068
SF49153,46732,-37.87855,144.73058
SF49154,46733,-37.87898,144.7299
SF49155,46734,-37.87889,144.72993
SF49156,46735,-37.8788,144.72995
SF49157,46736,-37.87881,144.72984
SF49158,46737,-37.87871,144.72998
SF49159,46738,-37.87872,144.72987
SF49160,46739,-37.8786,144.7299
SF49161,46740,-37.87847,144.72992
SF49162,46741,-37.878,144.73014
SF49163,46742,-37.87794,144.73005
SF49164,46743,-37.87788,144.73016
SF49165,46744,-37.87783,144.73007
SF49166,46745,-37.87776,144.73019
SF49167,46746,-37.87772,144.7301
SF49168,46747,-37.8776,144.73012
SF49169,46748,-37.87762,144.73022
SF49171,46749,-37.87753,144.73014
SF49172,46750,-37.87745,144.73016
SF49173,46751,-37.87746,144.73026
SF49174,46752,-37.87728,144.72997
SF49175,46753,-37.87716,144.7301
SF49176,46754,-37.87709,144.72976
SF49177,46755,-37.87709,144.72968
SF49178,46756,-37.87712,144.72955
SF49179,46757,-37.87714,144.72947
SF49180,46758,-37.87722,144.72939
SF49181,46759,-37.87727,144.72935
SF49182,46760,-37.87732,144.72928
SF49183,46761,-37.87737,144.72923
SF49184,46762,-37.87747,144.7293
SF49185,46763,-37.87793,144.72912
SF49186,46764,-37.87805,144.72908
SF49187,46765,-37.87778,144.72917
SF49188,46766,-37.87812,144.72905
SF49189,46767,-37.87823,144.72905
SF49190,46768,-37.87839,144.72907
SF49191,46769,-37.87854,144.72908
SF49192,46770,-37.87869,144.72909
SF49193,46771,-37.87831,144.72891
SF49194,46772,-37.8784,144.72892
SF49195,46773,-37.87847,144.72891
SF49196,46774,-37.87855,144.72891
SF49197,46775,-37.87861,144.72894
SF49198,46776,-37.87871,144.72895
SF94199,46777,-37.87895,144.72886
SF49200,46778,-37.87905,144.72882
SF49201,46779,-37.87912,144.72897
SF49202,46780,-37.87916,144.72878
SF49203,46781,-37.87929,144.7289
SF49204,46782,-37.87957,144.7288
SF49205,46783,-37.87971,144.72873
SF49206,46784,-37.87929,144.72875
SF49207,46785,-37.87935,144.72871
SF49208,46786,-37.87943,144.72868
SF49209,46787,-37.87949,144.72867
SF49210,46788,-37.87958,144.72863
SF49211,46789,-37.87964,144.72859
SF49212,46790,-37.87983,144.7287
SF49213,46791,-37.87993,144.72866
SF49214,46792,-37.88002,144.72843
SF49215,46793,-37.88005,144.72827
SF49216,46794,-37.88008,144.72809
SF49217,46795,-37.88011,144.72791
SF49218,46796,-37.88015,144.72772
SF49219,46797,-37.88018,144.72752
SF49220,46798,-37.87998,144.728
SF49221,46799,-37.87999,144.72789
SF49222,46800,-37.88005,144.72754
SF49223,46801,-37.8804,144.72726
SF49224,46802,-37.88054,144.72723
SF49225,46803,-37.88081,144.72718
SF49226,46804,-37.88086,144.72717
SF49227,46805,-37.88096,144.72715
SF49228,46806,-37.88104,144.72714
SF49229,46807,-37.88125,144.7271
SF49230,46808,-37.88131,144.72708
SF49231,46809,-37.88137,144.72708
SF49232,46810,-37.87907,144.72988
SF49233,46811,-37.8791,144.72977
SF49234,46812,-37.87927,144.72972
SF49235,46813,-37.87939,144.72968
SF49235,46814,-37.87933,144.73001
SF49236,46815,-37.87933,144.73039
SF49237,46816,-37.87935,144.73026
SF49238,46817,-37.8793,144.73047
SF49239,46818,-37.87933,144.73076
SF49240,46819,-37.87923,144.73077
SF49241,46820,-37.87919,144.73091
SF49242,46821,-37.87916,144.73104
SF49243,46822,-37.87925,144.7311
SF49244,46823,-37.87911,144.73143
SF49245,46824,-37.87899,144.73169
SF49246,46825,-37.87896,144.73181
SF49247,46826,-37.87892,144.73197
SF49248,46827,-37.8791,144.73334
SF49249,46828,-37.87934,144.73146
SF49250,46829,-37.8794,144.73148
SF49251,46830,-37.87946,144.7315
SF49252,46831,-37.87951,144.73153
SF49253,46832,-37.8796,144.73157
SF49254,46833,-37.88019,144.73658
SF49255,46834,-37.88027,144.73643
SF49256,46835,-37.87966,144.73613
SF49257,46836,-37.87964,144.73622
SF49258,46837,-37.87969,144.73629
SF49259,46838,-37.87997,144.7356
SF49260,46839,-37.88,144.73554
SF49261,46840,-37.88006,144.73561
SF49262,46841,-37.87994,144.73541
SF49263,46842,-37.88003,144.73533
SF49264,46843,-37.88013,144.73525
SF49265,46844,-37.88021,144.73517
SF49266,46845,-37.88023,144.73534
SF49267,46846,-37.88035,144.73547
SF49268,46847,-37.88032,144.73539
SF49269,46848,-37.88039,144.73533
SF49270,46849,-37.88042,144.73515
SF49271,46850,-37.87997,144.73661
SF49272,46851,-37.87972,144.73633
SF49273,46852,-37.87992,144.73673
SF49274,46853,-37.87985,144.73661
SF49275,46854,-37.87983,144.73652
SF49276,46855,-37.87977,144.73643
SF49277,46856,-37.87972,144.73639
SF49278,46857,-37.87973,144.7365
SF49279,46858,-37.87988,144.73678
SF49280,46859,-37.87993,144.73687
SF49281,46860,-37.88004,144.73744
SF49282,46861,-37.88003,144.73734
SF49283,46862,-37.88002,144.73723
SF49284,46863,-37.88005,144.73706
SF49285,46864,-37.88013,144.73705
SF49286,46865,-37.88025,144.73703
SF49287,46866,-37.88033,144.73702
SF49288,46867,-37.88042,144.737
SF49289,46868,-37.88051,144.73703
SF49290,46869,-37.88056,144.73713
SF49291,46870,-37.88059,144.73723
SF49292,46871,-37.88068,144.7375
